name,chi2,Z,P,P.adjusted,comparisons
chloride_mgl,457.2877437166153,3.9530418629145263,3.858196526340398e-5,5.921883040429448e-5,Lake Fletcher - Tower Road Reservoir
chloride_mgl,457.2877437166153,3.9350577566788973,4.158834562491377e-5,6.238251843737066e-5,Lake Fletcher - Turtle Creek Reservoir
chloride_mgl,457.2877437166153,3.6198516050518617,1.4738600884564611e-4,2.1616614630694763e-4,Penhorn Lake - Shubenacadie Canal
chloride_mgl,457.2877437166153,3.60012500772882,1.590321148964773e-4,2.2817651267755437e-4,Lake Charles 2 - Lake Fletcher
chloride_mgl,457.2877437166153,3.4166468702297252,3.169872821817966e-4,4.451310771063527e-4,Lake Charles 1 - Lake Fletcher
chloride_mgl,457.2877437166153,2.6740071762292406,0.003747542381826707,0.005152870775011722,Kearney Lake - Lake Fletcher
chloride_mgl,457.2877437166153,-2.358516971335196,0.009174060394803191,0.012356897674632869,INP - Lake Fletcher
chloride_mgl,457.2877437166153,2.268180190099152,0.011659113177505677,0.015390029394307494,Cunard Pond - Lake Fletcher
chloride_mgl,457.2877437166153,-1.9370943175969055,0.02636690755803814,0.03412188036922583,Cunard Pond - Shubenacadie Canal
chloride_mgl,457.2877437166153,1.6792707033064502,0.04654964897572257,0.05908224677687864,INP - Tower Road Reservoir
chloride_mgl,457.2877437166153,1.6273852004294411,0.05182765636577252,0.06454010038001862,INP - Turtle Creek Reservoir
chloride_mgl,457.2877437166153,-1.5311619675681236,0.06286468390499814,0.0768346136616644,Kearney Lake - Shubenacadie Canal
chloride_mgl,457.2877437166153,1.3872302035889092,0.08268578912830826,0.09745110861550617,Lake Banook 2 - Penhorn Lake
chloride_mgl,457.2877437166153,-1.3955252344971727,0.08142875532497039,0.09771450638996447,Cunard Pond - Lake Charles 2
chloride_mgl,457.2877437166153,1.358665336782646,0.08712633046604355,0.1008831194869978,Lake Banook 1 - Penhorn Lake
chloride_mgl,457.2877437166153,-1.217146408344798,0.11177425808237978,0.12719139712822528,Cunard Pond - Lake Charles 1
chloride_mgl,457.2877437166153,-0.9636341290514867,0.16761469486164285,0.1875011840825157,Kearney Lake - Lake Charles 2
chloride_mgl,457.2877437166153,-0.7829129447000339,0.2168391177099635,0.23461281588291136,Lake Charles 1 - Shubenacadie Canal
chloride_mgl,457.2877437166153,-0.7883400546165873,0.21524891221966178,0.23677380344162796,Kearney Lake - Lake Charles 1
chloride_mgl,457.2877437166153,-0.6268824695966811,0.265368139631305,0.2824886647688086,Lake Charles 2 - Shubenacadie Canal
chloride_mgl,457.2877437166153,-0.4294227842506923,0.33380778785832255,0.34970339680395696,Cunard Pond - Kearney Lake
chloride_mgl,457.2877437166153,-0.16953823204809998,0.4326866513846346,0.44620810924040444,Lake Charles 1 - Lake Charles 2
chloride_mgl,457.2877437166153,-0.0732025317526172,0.47082247587408715,0.47806589857984233,Tower Road Reservoir - Turtle Creek Reservoir
chloride_mgl,457.2877437166153,-0.035479925908133585,0.4858485265504366,0.4858485265504366,Lake Banook 1 - Lake Banook 2
colour,368.4404298186969,14.130792549946515,1.2268359984285784e-45,8.0971175896286175e-44,INP - Lake Banook 1
colour,368.4404298186969,13.24191991774301,2.5123844010891664e-40,8.290868523594249e-39,INP - Lake Banook 2
colour,368.4404298186969,-12.525398676824938,2.7109110948410763e-36,5.964004408650368e-35,Cunard Pond - INP
colour,368.4404298186969,10.61088292159906,1.326153826939511e-26,2.188153814450193e-25,INP - Penhorn Lake
colour,368.4404298186969,10.101405110766857,2.7228131040346547e-24,3.594113297325744e-23,Kearney Lake - Lake Banook 1
colour,368.4404298186969,-9.354259610926595,4.2093631040908344e-21,4.630299414499918e-20,Lake Banook 1 - Turtle Creek Reservoir
colour,368.4404298186969,9.153203291525978,2.7634920586609565e-20,2.279880948395289e-19,INP - Lake Charles 1
colour,368.4404298186969,9.16291635499724,2.5256680524111094e-20,2.381344163701903e-19,Kearney Lake - Lake Banook 2
colour,368.4404298186969,9.117622391059415,3.8395223757266836e-20,2.8156497421995677e-19,INP - Lake Charles 2
colour,368.4404298186969,-8.453670568986219,1.4114252874483903e-17,9.315406897159375e-17,Lake Banook 2 - Turtle Creek Reservoir
colour,368.4404298186969,-8.41802594751774,1.9144049808553966e-17,1.1486429885132378e-16,Cunard Pond - Kearney Lake
colour,368.4404298186969,-7.742058107230694,4.891013091187177e-15,2.6900572001529474e-14,Cunard Pond - Turtle Creek Reservoir
colour,368.4404298186969,-7.730491159994543,5.356621503407969e-15,2.7195155324994302e-14,Lake Banook 1 - Lake Fletcher
colour,368.4404298186969,7.3530773231861,9.684740503290838e-14,4.565663380122823e-13,INP - Tower Road Reservoir
colour,368.4404298186969,6.809819476879684,4.88606456098798e-12,2.0155016314075415e-11,INP - Shubenacadie Canal
colour,368.4404298186969,-6.815260608276934,4.70465183299858e-12,2.070046806519375e-11,Lake Banook 2 - Lake Fletcher
colour,368.4404298186969,-6.521831465304709,3.472701598212838e-11,1.3482253263649841e-10,Lake Banook 1 - Shubenacadie Canal
colour,368.4404298186969,6.475134811971193,4.7363663330671414e-11,1.736667655457952e-10,INP - Lake Fletcher
colour,368.4404298186969,6.385017084126614,8.568916773355333e-11,2.9765710896918524e-10,Kearney Lake - Penhorn Lake
colour,368.4404298186969,-6.096960135326937,5.405223228194403e-10,1.7837236653041529e-9,Cunard Pond - Lake Fletcher
colour,368.4404298186969,-5.882472540279114,2.0209120574258787e-9,6.351437894767048e-9,Lake Banook 1 - Tower Road Reservoir
colour,368.4404298186969,-5.787953342668828,3.562459695758376e-9,1.0687379087275128e-8,Penhorn Lake - Turtle Creek Reservoir
colour,368.4404298186969,-5.663122304136159,7.432156686289984e-9,2.1327058317179952e-8,Lake Banook 2 - Shubenacadie Canal
colour,368.4404298186969,-5.293001105470172,6.016259637295835e-8,1.6544714002563544e-7,Lake Banook 1 - Lake Charles 2
colour,368.4404298186969,-5.2554341090319445,7.383785951577265e-8,1.949319491216398e-7,Lake Banook 1 - Lake Charles 1
colour,368.4404298186969,-5.0284348812969935,2.472496917907253e-7,6.276338330072258e-7,Lake Banook 2 - Tower Road Reservoir
colour,368.4404298186969,-4.993428313212424,2.9658404508684807e-7,7.249832213234065e-7,Cunard Pond - Shubenacadie Canal
colour,368.4404298186969,4.845971001734913,6.299695990427984e-7,1.484928340600882e-6,Kearney Lake - Lake Charles 1
colour,368.4404298186969,4.808404005296685,7.607002773148993e-7,1.7312489069925297e-6,Kearney Lake - Lake Charles 2
colour,368.4404298186969,4.719683845882546,1.181057387783191e-6,2.59832625312302e-6,INP - Turtle Creek Reservoir
colour,368.4404298186969,4.5634296012044615,2.516234484717332e-6,5.357144386817546e-6,INP - Kearney Lake
colour,368.4404298186969,-4.364218115491425,6.378911896088589e-6,1.3156505785682714e-5,Cunard Pond - Tower Road Reservoir
colour,368.4404298186969,-4.3545123497005545,6.6681731277342924e-6,1.3336346255468585e-5,Lake Banook 2 - Lake Charles 2
colour,368.4404298186969,-4.311059742908449,8.123699850581972e-6,1.5318976861097433e-5,Lake Charles 1 - Turtle Creek Reservoir
colour,368.4404298186969,-4.3169453532623265,7.910165246561518e-6,1.5355026655090005e-5,Lake Banook 2 - Lake Charles 1
colour,368.4404298186969,-4.275009843404712,9.556442511532726e-6,1.7520144604476666e-5,Lake Charles 2 - Turtle Creek Reservoir
colour,368.4404298186969,4.106204941211504,2.0110632911623466e-5,3.58730208693824e-5,Lake Fletcher - Penhorn Lake
colour,368.4404298186969,-3.7163880266402436,1.0104557092608209e-4,1.7550020213477418e-4,Lake Banook 1 - Penhorn Lake
colour,368.4404298186969,-3.6257846904911153,1.440426590024354e-4,2.4376449985027529e-4,Cunard Pond - Lake Charles 2
colour,368.4404298186969,-3.5883439700284554,1.663925286921339e-4,2.745476723420209e-4,Cunard Pond - Lake Charles 1
colour,368.4404298186969,3.3099448650362073,4.6657175068856566e-4,7.51066720620618e-4,Kearney Lake - Tower Road Reservoir
colour,368.4404298186969,-3.1213683001216284,9.000637284817892e-4,0.0014143858590428115,Penhorn Lake - Shubenacadie Canal
colour,368.4404298186969,-2.8872917628081383,0.0019428686120698565,0.002982077404572338,Tower Road Reservoir - Turtle Creek Reservoir
colour,368.4404298186969,-2.7778992708706256,0.0027355788006043834,0.004103368200906575,Lake Banook 2 - Penhorn Lake
colour,368.4404298186969,2.7208675611497597,0.0032555420838030905,0.0047747950562445325,Kearney Lake - Shubenacadie Canal
colour,368.4404298186969,-2.6053004429460356,0.004589686425028919,0.0065852022619980145,Lake Charles 1 - Lake Fletcher
colour,368.4404298186969,-2.5686644548586375,0.005104562888943431,0.007168109588729073,Lake Charles 2 - Lake Fletcher
colour,368.4404298186969,-2.5005083871356955,0.006200759824180197,0.008526044758247772,Penhorn Lake - Tower Road Reservoir
colour,368.4404298186969,-2.3155757817549465,0.010290721218076612,0.013860971436592987,Shubenacadie Canal - Turtle Creek Reservoir
colour,368.4404298186969,2.1205747327115168,0.016978803165886753,0.022412020178970513,Kearney Lake - Lake Fletcher
colour,368.4404298186969,-2.05447116641664,0.019965055647755112,0.025837130838271324,Cunard Pond - Penhorn Lake
colour,368.4404298186969,-1.707442200429067,0.04386994614051726,0.05463049896743658,Lake Fletcher - Turtle Creek Reservoir
colour,368.4404298186969,-1.7131543366772453,0.043342074918096093,0.05501109508835273,Lake Charles 1 - Shubenacadie Canal
colour,368.4404298186969,-1.6787808571861267,0.04659738035371839,0.056952353765655814,Lake Charles 2 - Shubenacadie Canal
colour,368.4404298186969,1.6494247642844355,0.04953032239352558,0.0594363868722307,Cunard Pond - Lake Banook 1
colour,368.4404298186969,1.5766130788299288,0.057442290752910206,0.06769984267307275,Lake Charles 2 - Penhorn Lake
colour,368.4404298186969,1.5390460823917012,0.06189652326034744,0.07166965851198125,Lake Charles 1 - Penhorn Lake
colour,368.4404298186969,1.303659373556898,0.09617487354307779,0.109440373342123,Lake Fletcher - Tower Road Reservoir
colour,368.4404298186969,-1.0999553115759124,0.13567579665614354,0.15177292507297413,Lake Charles 1 - Tower Road Reservoir
colour,368.4404298186969,-1.0657688287908489,0.1432640775049848,0.15759048525548328,Lake Charles 2 - Tower Road Reservoir
colour,368.4404298186969,-0.938488755769618,0.17399664638512377,0.18825866658062573,Lake Banook 1 - Lake Banook 2
colour,368.4404298186969,0.7140906014935015,0.23758557860046534,0.2488991775814399,Cunard Pond - Lake Banook 2
colour,368.4404298186969,0.71598814241782,0.2369993353431688,0.25228961504272807,Lake Fletcher - Shubenacadie Canal
colour,368.4404298186969,0.5604403914853642,0.28758954371124923,0.29657671695222576,Shubenacadie Canal - Tower Road Reservoir
colour,368.4404298186969,0.3392126816602995,0.36722475822867556,0.37287436989373207,Kearney Lake - Turtle Creek Reservoir
colour,368.4404298186969,-0.03756699643822765,0.4850164611821332,0.4850164611821332,Lake Charles 1 - Lake Charles 2
doc_mgl,413.32025368855943,15.294442154591364,4.1635632890700426e-53,2.747951770786228e-51,INP - Lake Banook 1
doc_mgl,413.32025368855943,15.149808727767962,3.799371427466802e-52,1.2537925710640448e-50,INP - Lake Banook 2
doc_mgl,413.32025368855943,-12.639227587460512,6.415410024129936e-37,1.411390205308586e-35,Cunard Pond - INP
doc_mgl,413.32025368855943,-10.711384260827778,4.500290047737768e-27,7.425478578767318e-26,Lake Banook 1 - Lake Fletcher
doc_mgl,413.32025368855943,-10.548370779952958,2.584276585175855e-26,3.4112450924321284e-25,Lake Banook 2 - Lake Fletcher
